registration_number,system_id,entity_name,carrier_category,status,structure_type,overall_height_agl,overall_height_amsl,city,state,county_fips,zip_code
A1242113,1296911,,Unknown,G,MTOWER,45.7,53.3,Chester,VA,51041,23836
A1081303,1296933,,Unknown,C,MTOWER,37.1,37.1,Manassas,VA,51153,20112
A1052041,1297107,,Unknown,A,MTOWER,30.4,30.7,Leesburg,VA,51107,20175
A1253220,1297214,,Unknown,C,MTOWER,59.4,60.7,Suffolk,VA,51800,23434
A1053554,1297252,Virginia Coalfield Coalition,Other,C,LTOWER,94.5,94.5,Oakwood,VA,51027,24631
A1283403,1297303,,Unknown,C,MTOWER,18.3,19.2,Wakefield,VA,51183,23888
A1271560,1297376,,Unknown,C,MTOWER,24.4,24.7,Richmond,VA,51041,23237
A1131857,1297378,,Unknown,C,LTOWER,30.5,32.0,Suffolk,VA,51800,23434
A1283396,1297429,,Unknown,C,MTOWER,18.3,19.2,Brandy Station,VA,51047,22714
A1283493,1297434,,Unknown,C,MTOWER,18.3,19.2,Manassas,VA,51153,20109
A1003818,1297458,,Unknown,C,MTOWER,59.4,59.4,Lambsburg,VA,51035,24317
A1003451,1297489,,Unknown,C,MTOWER,60.7,60.7,Huddleston,VA,51019,24104
A1258388,1297512,,Unknown,C,MTOWER,42.4,44.5,Manassas,VA,51153,20109
A1081320,1297519,,Unknown,G,MTOWER,59.4,60.6,Sutherland,VA,51053,23885
A1087885,1297534,City of Lynchburg Lynchburg Regional Airport,Government,C,BANT,19.7,22.9,Lynchburg,VA,51031,24502
A1283484,1297582,,Unknown,C,MTOWER,6.1,7.0,Manassas,VA,51683,20110
A1280687,1297583,,Unknown,C,MTOWER,50.2,51.2,Roanoke,VA,51770,24016
A0983723,1297589,,Unknown,A,MTOWER,18.3,19.2,Bristow,VA,51153,20136
A1047736,1297643,,Unknown,C,MTOWER,45.7,46.9,Roanoke,VA,51161,24019
A1081325,1297660,,Unknown,C,LTOWER,91.4,94.4,Victoria,VA,51111,23974
A1081329,1297737,,Unknown,G,MTOWER,59.1,60.6,Sedley,VA,51175,23878
A1135279,1297767,"NATIONAL COMMUNICATION TOWERS, LLC",Tower Infrastructure,G,MTOWER,60.4,60.7,MONTPELIER,VA,51085,23192
A1047348,1298088,"Spotsylvania, County of",Government,C,GTOWER,121.9,121.9,Fredericksburg,VA,51177,22408
A1004646,1298089,"Spotsylvania, County of",Government,C,LTOWER,76.2,82.3,Mineral,VA,51177,23117
A1256438,1298201,,Unknown,C,MTOWER,24.4,25.6,Winchester,VA,51840,22601
A1283384,1298206,,Unknown,C,MTOWER,18.3,19.2,Rural Retreat,VA,51197,24368
A1283383,1298208,,Unknown,C,MTOWER,12.2,13.1,Bristow,VA,51153,20136
A1298067,1298215,,Unknown,C,BANT,64.0,64.0,Richmond,VA,51760,23219
A1091660,1298245,VIRGINIA DEPARTMENT OF STATE POLICE,Government,C,LTOWER,96.0,96.0,Amelia,VA,51007,23002
A1041407,1298280,,Unknown,C,MTOWER,36.6,37.8,Bristol,VA,51191,24202
A1020933,1298457,,Unknown,C,MTOWER,60.7,60.7,Virginia Beach,VA,51810,23456
A1283382,1298458,,Unknown,C,MTOWER,18.3,19.2,ABINGDON,VA,51191,24210
A1050247,1298586,Mid-Atlantic Broadband Cooperative,Other,C,LTOWER,57.9,57.9,Montvale,VA,51019,24064
A1283641,1298650,,Unknown,C,MTOWER,18.3,19.2,Crewe,VA,51135,23930
A1283638,1298781,,Unknown,C,MTOWER,18.3,19.2,Manassas,VA,51683,20110
A1283637,1298782,,Unknown,C,MTOWER,18.3,19.2,Manassas,VA,51683,20110
A1081355,1298875,,Unknown,C,MTOWER,45.7,47.8,Roanoke,VA,51161,24019
A1283634,1298912,,Unknown,C,MTOWER,18.3,19.2,Crewe,VA,51135,23930
A1283631,1298915,,Unknown,C,MTOWER,18.3,19.2,Crewe,VA,51135,23930
A1283630,1298917,,Unknown,C,MTOWER,18.3,19.2,Crewe,VA,51135,23930
A1101375,1298982,Virginia Electric and Power Company,Utility Infrastructure,C,POLE,27.4,27.4,Chase City,VA,51117,23924
A1246691,1299132,,Unknown,A,MTOWER,36.6,37.7,Virginia Beach,VA,51810,23453
A1041659,1299183,Surry County Sheriffs Office,Government,C,GTOWER,106.7,106.7,Surry,VA,51181,23839
A1064280,1299395,,Unknown,C,GTOWER,70.1,70.1,Alexandria,VA,51059,22309
A1264068,1299472,,Unknown,C,LTOWER,57.9,59.7,Stafford,VA,51179,22554
A1258078,1299524,,Unknown,C,MTOWER,39.6,41.1,Burke,VA,51059,22015
A1042559,1299525,,Unknown,A,MTOWER,38.0,38.0,HERNDON,VA,51059,20170
A1138632,1299549,,Unknown,C,MTOWER,38.1,39.3,Charlottesville,VA,51003,22901
A1281228,1299677,,Unknown,C,MTOWER,45.7,46.0,Richmond,VA,51041,23236
A1216242,1299719,,Unknown,C,MTOWER,50.6,50.6,NORFOLK,VA,51710,23502
A1092613,1299731,,Unknown,C,LTOWER,59.4,60.7,Patrick Springs,VA,51141,24133
A1086147,1299742,Southside Electric Cooperative,Utility Infrastructure,A,LTOWER,76.1,77.7,Alta Vista,VA,51031,24517
A1350799,1299833,,Unknown,C,LTOWER,68.6,69.8,Craigsville,VA,51015,24430
A1283598,1299882,,Unknown,C,MTOWER,18.3,19.2,Petersburg,VA,51053,23803
A1051589,1299997,,Unknown,C,MTOWER,60.0,60.0,Blue Ridge,VA,51019,24064
A1101374,1300013,Virginia Electric and Power Company,Utility Infrastructure,C,LTOWER,118.9,120.4,Bremo Bluff,VA,51065,23022
A1092288,1300072,,Unknown,C,LTOWER,76.2,77.4,Newsoms,VA,51175,23874
A1086148,1300102,Southside Electric Cooperative,Utility Infrastructure,C,LTOWER,32.9,32.9,Moneta,VA,51019,24121
A1197791,1300219,"CWS VII, LLC",Other,A,LTOWER,59.4,60.6,Louisa,VA,51109,23093
A1086149,1300354,Southside Electric Cooperative,Utility Infrastructure,C,LTOWER,30.5,30.5,Gladys,VA,51031,24554
A1259674,1300459,,Unknown,C,MTOWER,42.1,44.8,Herndon,VA,51059,20170
A1069552,1300677,,Unknown,C,MTOWER,59.4,60.6,Martinsville,VA,51089,24112
A1229670,1300678,,Unknown,C,LTOWER,60.6,60.6,Dugspur,VA,51035,24325
A1270875,1300780,,Unknown,C,LTOWER,54.9,56.7,Stafford,VA,51179,22556
A1065576,1301014,Southside Electric Cooperative,Utility Infrastructure,C,LTOWER,48.8,51.9,Blackstone,VA,51135,23824
A1343663,1301077,,Unknown,C,MTOWER,45.7,46.9,Fredericksburg,VA,51630,22401
A1343664,1301095,,Unknown,C,LTOWER,73.2,74.4,Chatham,VA,51143,24531
A1071039,1301099,,Unknown,C,LTOWER,59.4,60.6,Sedley,VA,51175,23878
A1101677,1301129,MILESTONE COMMUNICATIONS,Tower Infrastructure,A,MTOWER,32.0,32.0,LEESBURG,VA,51107,20175
A1092921,1301283,,Unknown,C,MTOWER,43.6,43.6,Norfolk,VA,51710,23504
A1064530,1301358,Washington County Sheriffs Office,Government,C,LTOWER,30.0,30.0,Abingdon,VA,51191,24210
A1081383,1301493,,Unknown,C,MTOWER,68.6,71.0,Richmond,VA,51760,23235
A1258090,1301526,,Unknown,C,POLE,32.0,33.2,Woodbridge,VA,51153,22192
A1071011,1301544,,Unknown,C,MTOWER,21.3,21.3,QUANTICO,VA,51153,22134
A1070480,1301624,,Unknown,C,LTOWER,59.4,60.6,Branchville,VA,51175,23828
A1094187,1301647,,Unknown,C,MTOWER,59.4,60.7,Louisa,VA,51109,23093
A1143447,1301701,,Unknown,C,MTOWER,36.6,37.8,Roseland,VA,51125,22967
A1143446,1301706,,Unknown,C,MTOWER,31.4,32.6,Ivy,VA,51003,22945
A1298480,1301740,,Unknown,C,MTOWER,29.9,30.8,Charlottesville,VA,51003,22903
A1143444,1301741,,Unknown,C,MTOWER,38.1,38.4,Palmyra,VA,51065,22963
A1281728,1301748,,Unknown,C,MTOWER,33.8,34.1,Charlottesville,VA,51003,22901
A1069744,1301835,,Unknown,C,LTOWER,55.8,55.8,Sterling,VA,51107,20166
A1262137,1301850,,Unknown,C,MTOWER,50.3,51.5,Wise,VA,51195,242935712
A1064120,1301866,,Unknown,G,MTOWER,59.4,60.7,Dillwyn,VA,51029,23936
A1074390,1301873,,Unknown,C,LTOWER,45.7,47.2,Laurel Fork,VA,51035,24352
A1279379,1301891,,Unknown,C,MTOWER,36.9,38.1,Keswick,VA,51003,22947
A1223446,1301892,,Unknown,C,MTOWER,45.7,48.7,Chesapeake,VA,51550,23322
A1116046,1301942,VIRGINIA DEPARTMENT OF STATE POLICE,Government,C,LTOWER,121.9,121.9,HAMPTON,VA,51650,23669
A1279221,1301966,,Unknown,C,MTOWER,36.9,37.5,North Garden,VA,51003,22959
A1143434,1301968,,Unknown,C,MTOWER,26.5,27.7,Charlottesville,VA,51003,22902
A1103404,1302007,"Isle of Wight, County of",Government,C,LTOWER,121.9,128.0,Smithfield,VA,51093,23430
A1279231,1302013,,Unknown,C,MTOWER,14.0,15.8,Amherst,VA,51009,24521
A1143432,1302014,,Unknown,C,MTOWER,44.2,46.3,Richmond,VA,51041,23235
A1143431,1302015,,Unknown,C,MTOWER,24.4,27.4,Troutville,VA,51023,24175
A1298477,1302016,,Unknown,C,POLE,21.9,22.3,Waynesboro,VA,51820,22980
A1087003,1302021,,Unknown,C,LTOWER,59.4,60.3,Independence,VA,51077,24348
A1218178,1302022,Fluvanna County,Other,C,LTOWER,96.0,96.0,Palmyra,VA,51065,22963
A1218179,1302023,Fluvanna County,Other,C,LTOWER,76.2,76.2,Palmyra,VA,51065,22963
A1212530,1302028,,Unknown,C,MTOWER,42.4,43.9,Hampton,VA,51650,23669
A1305377,1302034,,Unknown,C,LTOWER,37.2,38.7,Daleville,VA,51023,24083
A1292597,1302035,,Unknown,C,LTOWER,59.1,60.7,Covington,VA,51005,24426
A1086820,1302046,"Sussex, County of",Government,C,LTOWER,91.4,94.5,Sussex,VA,51183,23890
A1143426,1302080,,Unknown,C,MTOWER,14.0,15.5,Madison Heights,VA,51009,24572
A1313283,1302110,Milestone Towers,Tower Infrastructure,C,MTOWER,35.1,35.7,MANASSAS,VA,51683,20110
A1103476,1302114,"Isle of Wight, County of",Government,C,LTOWER,91.4,97.5,Carrsville,VA,51093,23315
A1103712,1302117,County of Goochland,Government,C,LTOWER,91.4,91.4,Maidens,VA,51075,23102
A1143517,1302138,,Unknown,C,MTOWER,31.4,33.8,Arrington,VA,51125,22922
A1289063,1302139,,Unknown,C,MTOWER,53.3,55.8,Williamsburg,VA,51095,23188
A1298330,1302140,,Unknown,C,MTOWER,44.1,47.8,Chesterfield,VA,51041,23832
A1292390,1302141,,Unknown,C,POLE,57.9,59.4,Midlothian,VA,51041,23112
A1275344,1302143,,Unknown,C,MTOWER,44.2,48.2,Richmond,VA,51041,23237
A1289812,1302144,,Unknown,C,MTOWER,43.3,47.5,Richmond,VA,51087,23233
A1289695,1302145,,Unknown,C,MTOWER,30.5,30.8,Richmond,VA,51087,23229
A1274704,1302146,,Unknown,C,MTOWER,43.0,46.3,Colonial Heights,VA,51041,23834
A1343697,1302152,,Unknown,C,MTOWER,31.7,31.7,winchester,VA,51840,22601
A1143507,1302173,,Unknown,C,MTOWER,44.5,46.9,Midlothian,VA,51041,23113
A1069107,1302211,,Unknown,G,MTOWER,45.8,48.8,Hume,VA,51061,22639
A1143506,1302212,,Unknown,C,MTOWER,35.7,36.9,Faber,VA,51125,22938
A1143505,1302213,,Unknown,C,MTOWER,38.4,40.5,Nellysford,VA,51125,22958
A1090747,1302217,Southside Electric Cooperative,Utility Infrastructure,C,LTOWER,79.3,79.3,Alta Vista,VA,51031,24517
A1143504,1302268,,Unknown,C,TANK,30.5,32.9,Concord,VA,51031,24538
A1279223,1302319,,Unknown,C,MTOWER,31.4,31.4,Charlottesville,VA,51003,22902
A1162722,1302374,"RICHMOND, CITY OF",Government,C,LTOWER,99.0,101.5,Richmond,VA,51760,23234
A1172044,1302375,"RICHMOND, CITY OF",Government,C,LTOWER,106.7,109.1,Richmond,VA,51760,23224
A1193906,1302376,"RICHMOND, CITY OF",Government,C,LTOWER,91.4,93.9,Richmond,VA,51760,23223
A1333141,1302386,,Unknown,C,MTOWER,39.3,39.9,Charlottesville,VA,51003,22902
A1298482,1302387,,Unknown,C,MTOWER,35.1,36.3,Charlottesville,VA,51003,22902
A1099886,1302419,,Unknown,C,LTOWER,59.4,60.6,Union Hall,VA,51067,24176
A1114005,1302420,,Unknown,C,MTOWER,59.4,60.6,Bedford,VA,51019,24523
A1206645,1302457,,Unknown,C,MTOWER,48.8,50.3,Waynesboro,VA,51820,22980
A1143500,1302459,,Unknown,C,MTOWER,45.7,47.2,Waynesboro,VA,51820,22980
A1343704,1302463,,Unknown,C,LTOWER,61.0,61.0,Brookneal,VA,51031,24528
A1134210,1302481,,Unknown,A,LTOWER,73.2,79.2,Purcellville,VA,51107,20180
A1325822,1302618,,Unknown,C,MTOWER,48.2,50.0,Petersburg,VA,51041,23803
A1157984,1302705,"COUNTY OF HENRICO, POLICE",Government,C,LTOWER,91.4,93.9,Richmond,VA,51087,23227
A1258933,1302706,"COUNTY OF HENRICO, POLICE",Government,A,LTOWER,106.7,110.0,Glen Allen,VA,51087,23059
A1151654,1302707,"COUNTY OF HENRICO, POLICE",Government,C,LTOWER,60.6,61.9,Sandston,VA,51087,23150
A1203261,1302708,"COUNTY OF HENRICO, POLICE",Government,C,LTOWER,51.8,53.0,Henrico,VA,51087,23229
A1138409,1302709,"COUNTY OF HENRICO, POLICE",Government,C,LTOWER,91.4,93.9,Richmond,VA,51087,23222
A1153054,1302710,"COUNTY OF HENRICO, POLICE",Government,C,LTOWER,91.4,95.4,Richmond,VA,51087,23231
A1304232,1302742,,Unknown,G,MTOWER,57.9,60.7,Charlottesville,VA,51003,22901
A1143497,1302807,,Unknown,C,MTOWER,25.6,28.0,Danville,VA,51143,24541
A1108314,1302855,VIRGINIA DEPARTMENT OF STATE POLICE,Government,C,MTOWER,45.7,48.7,WYTHEVILLE,VA,51021,24315
A1101238,1302899,,Unknown,C,MTOWER,59.4,60.6,Huddleston,VA,51019,24104
A1304233,1302983,,Unknown,C,MTOWER,45.7,47.2,Newport News,VA,51700,23607
A1218180,1303048,Fluvanna County,Other,C,LTOWER,96.0,96.0,Palmyra,VA,51065,22963
A1318625,1303098,,Unknown,C,UPOLE,15.2,16.7,Norfolk,VA,51710,23513
A1106017,1303103,,Unknown,C,LTOWER,59.4,60.6,Lebanon,VA,51167,24266
A1281600,1303116,,Unknown,C,MTOWER,45.7,47.2,Fredericksburg,VA,51179,22405
A1070908,1303144,"COUNTY OF HENRICO, POLICE",Government,G,LTOWER,79.2,81.6,Sandston,VA,51087,23150
A1093294,1303178,,Unknown,C,LTOWER,59.9,60.6,Gretna,VA,51143,24557
A1093290,1303181,,Unknown,C,LTOWER,59.4,60.6,Gretna,VA,51143,24557
A1093288,1303183,,Unknown,C,LTOWER,59.4,60.6,Pittsville,VA,51143,24557
A1087392,1303188,,Unknown,G,MTOWER,57.9,57.9,Bryant Town,VA,51193,22558
A1103477,1303246,"Isle of Wight, County of",Government,C,LTOWER,121.9,128.0,Windsor,VA,51093,23487
A1103478,1303247,"Isle of Wight, County of",Government,C,LTOWER,91.4,97.5,Carrolton,VA,51093,23314
A1100738,1303248,"Isle of Wight, County of",Government,C,LTOWER,39.6,39.6,Windsor,VA,51093,23487
A1182912,1303377,County of Chesterfield,Government,C,LTOWER,91.4,93.9,Mosley,VA,51041,23120
A1182660,1303378,County of Chesterfield,Government,C,LTOWER,121.9,124.4,Chester,VA,51041,23831
A1179222,1303379,County of Chesterfield,Government,C,LTOWER,91.4,93.9,Midlothian,VA,51041,23113
A1206730,1303380,County of Chesterfield,Government,C,LTOWER,91.4,93.9,Moseley,VA,51041,23120
A1197994,1303381,County of Chesterfield,Government,C,LTOWER,121.9,124.4,Petersburg,VA,51041,23803
A1098824,1303487,"Precision Cell, LLC",Other,C,MTOWER,48.8,48.8,Colonial Heights,VA,51570,23834
A1106740,1303553,,Unknown,C,MTOWER,45.7,47.8,Meadows of Dan,VA,51141,24120
A1094737,1303556,,Unknown,C,MTOWER,59.4,60.3,Penhook,VA,51143,24137
A1207889,1303589,Milestone Towers,Tower Infrastructure,C,MTOWER,36.0,38.0,WOODBRIDGE,VA,51153,22191
A1258382,1303594,,Unknown,C,MTOWER,41.1,42.7,Manassas,VA,51153,20111
A1178423,1303623,"Atlantic Coast Pipeline, LLC",Utility Infrastructure,A,LTOWER,74.7,76.2,Emporia,VA,51081,23847
A1178420,1303625,"Atlantic Coast Pipeline, LLC",Utility Infrastructure,A,LTOWER,68.6,70.1,Farmville,VA,51147,23901
A1178422,1303626,"Atlantic Coast Pipeline, LLC",Utility Infrastructure,A,LTOWER,70.1,71.6,Blackstone,VA,51135,23824
A1090620,1303738,,Unknown,C,LTOWER,55.0,55.0,Bluefield,VA,51021,24366
A1272877,1303756,,Unknown,A,UPOLE,15.2,16.4,Norflolk,VA,51710,23505
A1272880,1303757,,Unknown,A,UPOLE,12.1,13.4,Norfolk,VA,51710,23505
A1105600,1303989,,Unknown,C,MTOWER,45.7,46.9,Chesapeake,VA,51550,23324
A1093571,1303990,,Unknown,C,MTOWER,45.7,46.3,Hampton,VA,51650,23666
A1093672,1303991,,Unknown,C,MTOWER,45.7,47.5,Chesapeake,VA,51550,23323
A1311522,1304001,"LIBERTY UNIVERSITY, INC.",Other,C,GTOWER,176.5,176.5,Evington,VA,51031,24550
A1203499,1304046,County of Chesterfield,Government,C,LTOWER,63.1,64.3,Chesterfield,VA,51041,23832
A1235879,1304072,"COUNTY OF HENRICO, POLICE",Government,A,MTOWER,64.0,66.4,Barhamsville,VA,51127,23011
A1065767,1304099,,Unknown,G,MTOWER,33.5,34.7,Virginia Beach,VA,51810,23451
A1134308,1304107,,Unknown,C,MTOWER,45.1,45.1,Painter,VA,51001,23420
A1101373,1304112,Virginia Electric and Power Company,Utility Infrastructure,C,LTOWER,77.7,78.9,Franklin,VA,51175,23851
A1105266,1304113,Universal Wireless LLC,Other,C,MTOWER,50.2,50.2,Norfolk,VA,51710,23513
A1094514,1304165,,Unknown,C,MTOWER,45.7,46.9,Richmond,VA,51087,23223
A1139522,1304196,,Unknown,C,LTOWER,59.4,60.6,Powhatan,VA,51145,23139
A1250384,1304199,Milestone Towers,Tower Infrastructure,C,MTOWER,43.9,44.5,WOODBRIDGE,VA,51153,22191
A1101843,1304217,,Unknown,C,LTOWER,59.4,60.7,Rockville,VA,51075,23146
A1207891,1304218,Milestone Towers,Tower Infrastructure,C,MTOWER,45.0,47.0,STAFFORD,VA,51179,22405
A1106511,1304325,,Unknown,C,MTOWER,39.6,41.5,Richmond,VA,51087,23222
A1130481,1304437,,Unknown,C,MTOWER,49.1,50.3,Gladys,VA,51031,24554
A1105075,1304438,,Unknown,C,LTOWER,89.9,91.4,Copper Hill,VA,51063,24079
A1122896,1304470,"Shenandoah Cable Television, LLC",Broadcasting/Media,C,GTOWER,59.4,59.4,Clarksville,VA,51117,23927
A1130933,1304500,,Unknown,C,MTOWER,45.7,46.9,Hampton,VA,51650,23661
A1122845,1304592,,Unknown,A,MTOWER,59.4,60.7,Prince George,VA,51149,23875
A1126230,1304616,,Unknown,C,LTOWER,59.4,60.6,Union Hall,VA,51067,24176
A1136295,1304628,,Unknown,C,MTOWER,39.0,41.0,DUMFRIES,VA,51153,22026
A1137149,1304630,,Unknown,C,MTOWER,59.4,60.7,Dyke,VA,51079,22935
A1091882,1304680,,Unknown,G,LTOWER,76.2,79.2,Hillsville,VA,51035,24343
A1091880,1304681,,Unknown,G,LTOWER,76.2,79.2,Austinville,VA,51035,24312
A1104832,1304718,,Unknown,C,LTOWER,45.7,47.2,Richmond,VA,51760,23223
A1117188,1304748,Washington Gas Light,Other,C,LTOWER,74.0,79.2,Springfield,VA,51059,22151
A1092652,1304835,,Unknown,G,MTOWER,45.7,48.8,Portsmouth,VA,51740,23704
A1096146,1305042,,Unknown,C,MTOWER,41.2,43.3,Williamsburg,VA,51095,23185
A1283588,1305123,,Unknown,C,LTOWER,30.5,33.5,ABINGDON,VA,51191,24210
A1125911,1305188,,Unknown,G,MTOWER,47.2,48.5,Abingdon,VA,51191,24212
A1252547,1305393,NORTHERN VIRGINIA ELECTRIC COOPERATIVE,Utility Infrastructure,C,MTOWER,50.0,52.0,CENTREVILLE,VA,51059,20120
A1132468,1305489,,Unknown,C,UPOLE,15.2,16.4,Norfolk,VA,51710,23513
A1151338,1305559,,Unknown,C,MTOWER,36.5,38.1,Hampton,VA,51650,23669
A1217103,1305598,"NATIONAL COMMUNICATION TOWERS, LLC",Tower Infrastructure,C,MTOWER,60.4,60.7,LOUIS,VA,51109,23093
A1100006,1305621,,Unknown,C,MTOWER,59.4,60.7,Prince George,VA,51149,23875
A1178319,1305714,,Unknown,C,MTOWER,45.7,47.2,Richmond,VA,51760,23225
A1347630,1305728,Southside Communication Services LLC,Other,C,GTOWER,103.6,103.6,Blairs,VA,51143,24527
A1135375,1305791,,Unknown,C,MTOWER,45.7,47.2,Norfolk,VA,51710,23518
A1215997,1305802,,Unknown,C,MTOWER,60.4,60.7,BUMPASS,VA,51109,23024
A1207895,1305813,Milestone Towers,Tower Infrastructure,C,MTOWER,41.0,41.0,CHARLOTTESVILLE,VA,51003,22911
A1135115,1305903,"Goochland, County of",Government,C,MTOWER,60.6,60.6,Louisa,VA,51075,23093
A1135116,1305904,"Goochland, County of",Government,C,MTOWER,60.6,60.6,Fife,VA,51075,23063
A1121855,1306090,,Unknown,C,MTOWER,45.7,47.2,Portsmouth,VA,51740,23704
A1136062,1306127,Louisa County,Other,C,LTOWER,59.4,60.7,Zion Crossroads,VA,51109,22942
A1136063,1306128,Louisa County,Other,C,LTOWER,59.4,60.7,Gordonsville,VA,51109,22942
A1198348,1306163,CITY OF COLONIAL HEIGHTS,Government,A,MTOWER,30.5,31.7,Colonial Heights,VA,51570,23834
A1294295,1306178,,Unknown,C,LTOWER,89.9,91.4,Drakes Branch,VA,51037,23937
A1139814,1306274,,Unknown,C,MTOWER,51.8,53.3,Williamsburg,VA,51199,23185
A1207720,1306286,"Prince William, County of",Government,C,LTOWER,79.2,86.6,Dumfries,VA,51153,22026
A1197217,1306337,HITCH TOWERS LLC,Other,C,MTOWER,25.0,26.2,NORFOLK,VA,51710,23502
A1264004,1306407,,Unknown,C,MTOWER,42.7,44.5,FREDERICKSBURG,VA,51177,22401
A1142989,1306623,,Unknown,A,UPOLE,10.9,12.1,Herndon,VA,51059,20171
A1142990,1306624,,Unknown,A,UPOLE,9.4,10.6,Lorton,VA,51059,22079
A1142991,1306625,,Unknown,A,UPOLE,12.4,13.7,Alexandria,VA,51059,22315
A1207897,1306636,Milestone Towers,Tower Infrastructure,C,MTOWER,36.6,38.1,Danville,VA,51590,24541
A1135741,1306645,Virginia Electric and Power Company,Utility Infrastructure,C,LTOWER,83.8,85.3,Clarksville,VA,51117,23927
A1272897,1306751,,Unknown,A,UPOLE,13.4,14.3,Lorton,VA,51059,22079
A1171313,1306754,,Unknown,A,UPOLE,15.2,15.2,Norfolk,VA,51710,23513
A1207898,1306765,Milestone Towers,Tower Infrastructure,C,MTOWER,38.0,38.0,WOODBRIDGE,VA,51153,22192
A1180329,1306821,,Unknown,C,LTOWER,105.4,106.6,Raven,VA,51027,24639
A1142988,1306823,,Unknown,A,UPOLE,7.0,8.2,Franconia,VA,51059,22310
A1343881,1306899,,Unknown,C,LTOWER,76.2,78.3,Floyd,VA,51063,24091
A1172290,1306910,,Unknown,C,MTOWER,60.7,60.7,Abingdon,VA,51191,24211
A1217618,1307124,,Unknown,A,MTOWER,57.9,60.7,Colonial Heights,VA,51570,23834
A1100363,1307192,,Unknown,G,MTOWER,59.4,60.6,Wallops Island,VA,51001,23337
A1137936,1307201,,Unknown,C,LTOWER,79.6,82.0,Jonesville,VA,51105,24263
A1207900,1307256,Milestone Towers,Tower Infrastructure,C,MTOWER,47.0,47.0,WOODBRIDGE,VA,51153,22191
A1313898,1307257,,Unknown,G,MTOWER,54.9,57.3,Drakes Branch,VA,51037,23937
A1107432,1307338,,Unknown,G,LTOWER,62.5,65.2,DAnville,VA,51143,24541
A1338399,1307373,,Unknown,C,MTOWER,60.7,60.7,Covington,VA,51005,24426
A1141213,1307463,,Unknown,C,LTOWER,76.2,77.7,Boydton,VA,51117,23917
A1152213,1307557,,Unknown,C,MTOWER,57.9,60.0,Newport News,VA,51700,23603
A1261444,1307656,,Unknown,C,MTOWER,45.1,47.2,Danville,VA,51590,24541
A1134610,1307816,,Unknown,C,LTOWER,76.2,77.7,Blackstone,VA,51135,23824
A1151389,1307825,Westmoreland County,Other,C,LTOWER,76.2,83.8,Montross,VA,51193,22443
A1144494,1307827,Westmoreland County VA,Other,C,LTOWER,76.2,83.8,Colonial Beach,VA,51193,22443
A1151387,1307828,Westmoreland County VA,Other,C,LTOWER,76.2,83.8,Montross,VA,51193,22520
A1149935,1307862,CITY OF PORTSMOUTH,Government,C,LTOWER,91.4,99.1,Portsmouth,VA,51740,23703
A1169985,1307915,,Unknown,C,MTOWER,51.8,53.3,Virginia Beach,VA,51810,23462
A1207903,1307975,Milestone Towers,Tower Infrastructure,C,MTOWER,27.0,29.0,Roanoke,VA,51770,24012
A1207904,1307976,Milestone Towers,Tower Infrastructure,C,MTOWER,27.0,29.0,Roanoke,VA,51770,24013
A1164754,1307987,,Unknown,C,MTOWER,50.3,52.7,Portsmouth,VA,51740,23701
A1207905,1307991,Milestone Towers,Tower Infrastructure,C,MTOWER,54.9,56.7,Staunton,VA,51015,24401
A1294235,1308107,,Unknown,C,MTOWER,59.4,60.7,Franklin,VA,51620,23851
A1294233,1308116,,Unknown,G,MTOWER,24.7,25.9,Virginia Beach,VA,51810,23454
A1114188,1308121,,Unknown,G,MTOWER,51.8,53.3,Richmond,VA,51087,23223
A1152478,1308122,,Unknown,C,MTOWER,51.8,53.3,Petersburg,VA,51730,23805
A1147664,1308227,CITY OF PORTSMOUTH,Government,C,LTOWER,91.4,99.1,Portsmouth,VA,51740,23707
A1157291,1308393,,Unknown,C,MTOWER,57.9,60.7,Keysville,VA,51037,23947
A1151336,1308446,,Unknown,C,MTOWER,36.5,38.1,Richmond,VA,51760,23224
A1341119,1308550,,Unknown,C,LTOWER,54.9,57.9,Warm Springs,VA,51017,24484
A1347084,1308559,,Unknown,G,LTOWER,26.8,26.8,Centreville,VA,51059,20121
A1140276,1308706,,Unknown,C,MTOWER,67.0,68.2,Onancock,VA,51001,23417
A1294190,1308924,,Unknown,G,MTOWER,60.6,60.6,Front Royal,VA,51187,22630
A1157882,1309087,,Unknown,C,LTOWER,54.9,54.9,Warm Springs,VA,51017,24484
A1258108,1309131,,Unknown,C,MTOWER,42.7,44.5,Manassas,VA,51683,20110
A1170218,1309154,,Unknown,C,MTOWER,38.1,38.1,Virginia Beach,VA,51810,23452
A1326021,1309270,,Unknown,C,LTOWER,91.4,92.9,Amelia Court House,VA,51007,23002
A1163415,1309279,,Unknown,C,MTOWER,45.7,47.2,Mechanicsville,VA,51085,23111
A1327757,1309323,Milestone Towers,Tower Infrastructure,C,MTOWER,60.6,60.6,CHARLES CITY,VA,51036,23030
A1242314,1309505,,Unknown,C,LTOWER,76.2,78.7,Laurel Fork,VA,51035,24352
A1180527,1309513,,Unknown,C,MTOWER,59.1,60.7,Vernon Hill,VA,51083,24597
A1116615,1309526,,Unknown,G,LTOWER,89.9,91.1,Chesterfield,VA,51041,23838
A1206638,1309569,,Unknown,C,MTOWER,39.6,39.6,arrington,VA,51125,22922
A1152674,1309574,,Unknown,C,MTOWER,59.4,60.6,Lexington,VA,51163,24450
