School_ID,School_Name,Division_Name,Year,Accreditation_Status,Num_L3_Indicators,Has_L3_Indicators
390,Lebanon Primary,Russell County,2022-2023,Accredited,0,False
710,Swords Creek Elementary,Russell County,2022-2023,Accredited,0,False
100,Andrew Lewis Middle,Salem City,2022-2023,Accredited,0,False
550,East Salem Elementary,Salem City,2022-2023,Accredited,0,False
90,G.W. Carver Elementary,Salem City,2022-2023,Accredited,0,False
70,Salem High,Salem City,2022-2023,Accredited,0,False
580,South Salem Elementary,Salem City,2022-2023,Accredited,0,False
460,West Salem Elementary,Salem City,2022-2023,Accredited,0,False
750,Duffield-Pattonsville Primary,Scott County,2022-2023,Accredited,0,False
42,Dungannon Elementary School,Scott County,2022-2023,Accredited,0,False
102,Fort Blackmore Primary,Scott County,2022-2023,Accredited,0,False
770,Gate City High,Scott County,2022-2023,Accredited,0,False
771,Gate City Middle,Scott County,2022-2023,Accredited,0,False
670,Hilton Elementary,Scott County,2022-2023,Accredited,0,False
220,Nickelsville Elementary,Scott County,2022-2023,Accredited,0,False
260,Rye Cove High,Scott County,2022-2023,Accredited,0,False
20,Rye Cove Intermediate,Scott County,2022-2023,Accredited,0,False
641,Shoemaker Elementary,Scott County,2022-2023,Accredited,0,False
780,Twin Springs High,Scott County,2022-2023,Accredited,0,False
740,Weber City Elementary,Scott County,2022-2023,Accredited,0,False
790,Yuma Elementary,Scott County,2022-2023,Accredited,0,False
780,Central High,Shenandoah County,2022-2023,Accredited,0,False
820,Honey Run Elementary,Shenandoah County,2022-2023,Accredited,0,False
790,Mountain View High,Shenandoah County,2022-2023,Accredited,0,False
40,North Fork Middle,Shenandoah County,2022-2023,Accredited,0,False
30,Peter Muhlenberg Middle,Shenandoah County,2022-2023,Accredited with Conditions,0,False
810,Sandy Hook Elementary,Shenandoah County,2022-2023,Accredited,0,False
50,Signal Knob Middle,Shenandoah County,2022-2023,Accredited,0,False
770,Strasburg High,Shenandoah County,2022-2023,Accredited,0,False
20,W.W. Robinson Elementary,Shenandoah County,2022-2023,Accredited,0,False
290,Atkins Elementary,Smyth County,2022-2023,Accredited,0,False
730,Chilhowie Elementary,Smyth County,2022-2023,Accredited,0,False
460,Chilhowie High,Smyth County,2022-2023,Accredited,0,False
851,Chilhowie Middle,Smyth County,2022-2023,Accredited,0,False
710,Marion Elementary,Smyth County,2022-2023,Accredited,0,False
680,Marion Middle,Smyth County,2022-2023,Accredited,0,False
700,Marion Senior High,Smyth County,2022-2023,Accredited,0,False
250,Northwood High,Smyth County,2022-2023,Accredited,0,False
120,Northwood Middle,Smyth County,2022-2023,Accredited,0,False
690,Oak Point Elementary,Smyth County,2022-2023,Accredited,0,False
720,Rich Valley Elementary,Smyth County,2022-2023,Accredited,0,False
740,Saltville Elementary,Smyth County,2022-2023,Accredited,0,False
555,Sugar Grove Elementary,Smyth County,2022-2023,Accredited,0,False
710,Capron Elementary,Southampton County,2022-2023,Accredited,0,False
20,Meherrin Elementary,Southampton County,2022-2023,Accredited,0,False
10,Nottoway Elementary,Southampton County,2022-2023,Accredited,0,False
780,Riverdale Elementary,Southampton County,2022-2023,Accredited,0,False
690,Southampton High,Southampton County,2022-2023,Accredited,0,False
700,Southampton Middle,Southampton County,2022-2023,Accredited,0,False
10,Battlefield Elementary,Spotsylvania County,2022-2023,Accredited,0,False
50,Battlefield Middle,Spotsylvania County,2022-2023,Accredited,0,False
340,Berkeley Elementary,Spotsylvania County,2022-2023,Accredited,0,False
400,Brock Road Elementary,Spotsylvania County,2022-2023,Accredited,0,False
511,Cedar Forest Elementary,Spotsylvania County,2022-2023,Accredited,0,False
40,Chancellor Elementary,Spotsylvania County,2022-2023,Accredited,0,False
381,Chancellor High,Spotsylvania County,2022-2023,Accredited,0,False
382,Chancellor Middle,Spotsylvania County,2022-2023,Accredited,0,False
501,Courthouse Road Elementary,Spotsylvania County,2022-2023,Accredited,0,False
22,Courtland Elementary,Spotsylvania County,2022-2023,Accredited,0,False
20,Courtland High,Spotsylvania County,2022-2023,Accredited,0,False
509,Freedom Middle,Spotsylvania County,2022-2023,Accredited,0,False
507,Harrison Road Elementary,Spotsylvania County,2022-2023,Accredited,0,False
30,Lee Hill Elementary,Spotsylvania County,2022-2023,Accredited,0,False
350,Livingston Elementary,Spotsylvania County,2022-2023,Accredited,0,False
506,Massaponax High,Spotsylvania County,2022-2023,Accredited,0,False
505,Ni River Middle,Spotsylvania County,2022-2023,Accredited,0,False
508,Parkside Elementary,Spotsylvania County,2022-2023,Accredited,0,False
220,Post Oak Middle,Spotsylvania County,2022-2023,Accredited with Conditions,0,False
510,Riverbend High ,Spotsylvania County,2022-2023,Accredited,0,False
503,Riverview Elementary,Spotsylvania County,2022-2023,Accredited,0,False
60,Salem Elementary,Spotsylvania County,2022-2023,Accredited,0,False
390,Smith Station Elementary,Spotsylvania County,2022-2023,Accredited,0,False
360,Spotswood Elementary,Spotsylvania County,2022-2023,Accredited,0,False
130,Spotsylvania Elementary,Spotsylvania County,2022-2023,Accredited,0,False
370,Spotsylvania High,Spotsylvania County,2022-2023,Accredited,0,False
330,Spotsylvania Middle,Spotsylvania County,2022-2023,Accredited,0,False
502,Thornburg Middle,Spotsylvania County,2022-2023,Accredited,0,False
504,Wilderness Elementary,Spotsylvania County,2022-2023,Accredited,0,False
40,Andrew G. Wright Middle,Stafford County,2022-2023,Accredited,0,False
260,Anne E. Moncure Elementary,Stafford County,2022-2023,Accredited,0,False
433,Anthony Burns Elementary,Stafford County,2022-2023,Accredited,0,False
421,Brooke Point High,Stafford County,2022-2023,Accredited,0,False
424,Colonial Forge High,Stafford County,2022-2023,Accredited,0,False
431,Conway Elementary,Stafford County,2022-2023,Accredited,0,False
432,Donald B. Dixon-Lyle R. Smith Middle,Stafford County,2022-2023,Accredited,0,False
10,Edward E. Drew Jr. Middle,Stafford County,2022-2023,Accredited,0,False
280,Falmouth Elementary,Stafford County,2022-2023,Accredited,0,False
230,Ferry Farm Elementary,Stafford County,2022-2023,Accredited,0,False
41,Garrisonville Elementary,Stafford County,2022-2023,Accredited,0,False
270,Grafton Village Elementary,Stafford County,2022-2023,Accredited,0,False
422,H.H. Poole Middle,Stafford County,2022-2023,Accredited,0,False
320,Hampton Oaks Elementary,Stafford County,2022-2023,Accredited,0,False
250,Hartwood Elementary,Stafford County,2022-2023,Accredited,0,False
427,Kate Waller Barrett Elementary,Stafford County,2022-2023,Accredited,0,False
429,Margaret Brent Elementary ,Stafford County,2022-2023,Accredited,0,False
430,Mountain View High ,Stafford County,2022-2023,Accredited,0,False
30,North Stafford High,Stafford County,2022-2023,Accredited,0,False
300,Park Ridge Elementary,Stafford County,2022-2023,Accredited,0,False
60,Rockhill Elementary,Stafford County,2022-2023,Accredited,0,False
425,Rocky Run Elementary,Stafford County,2022-2023,Accredited,0,False
426,Rodney E. Thompson Middle,Stafford County,2022-2023,Accredited,0,False
440,Shirley C. Heim Middle,Stafford County,2022-2023,Accredited,0,False
111,Stafford Elementary,Stafford County,2022-2023,Accredited,0,False
112,Stafford Middle,Stafford County,2022-2023,Accredited,0,False
20,Stafford Senior High,Stafford County,2022-2023,Accredited,0,False
162,T. Benton Gayle Middle,Stafford County,2022-2023,Accredited,0,False
50,Widewater Elementary,Stafford County,2022-2023,Accredited,0,False
423,Winding Creek Elementary,Stafford County,2022-2023,Accredited,0,False
40,Arthur R. Ware Elementary,Staunton City,2022-2023,Accredited,0,False
70,Bessie Weller Elementary,Staunton City,2022-2023,Accredited with Conditions,0,False
110,Shelburne Middle,Staunton City,2022-2023,Accredited,0,False
30,Staunton High,Staunton City,2022-2023,Accredited,0,False
90,Thomas C. McSwain Elementary,Staunton City,2022-2023,Accredited,0,False
50,Booker T. Washington Elementary,Suffolk City,2022-2023,Accredited with Conditions,0,False
397,Colonel Fred Cherry Middle,Suffolk City,2022-2023,Accredited,0,False
440,Creekside Elementary,Suffolk City,2022-2023,Accredited,0,False
210,Elephant's Fork Elementary,Suffolk City,2022-2023,Accredited with Conditions,0,False
90,Florence Bowser Elementary,Suffolk City,2022-2023,Accredited,0,False
390,Forest Glen Middle,Suffolk City,2022-2023,Accredited,0,False
450,Hillpoint Elementary,Suffolk City,2022-2023,Accredited,0,False
370,John F. Kennedy Middle,Suffolk City,2022-2023,Accredited with Conditions,0,False
380,John Yeates Middle,Suffolk City,2022-2023,Accredited,0,False
230,Kilby Shores Elementary,Suffolk City,2022-2023,Accredited,0,False
395,King's Fork High,Suffolk City,2022-2023,Accredited,0,False
393,King's Fork Middle,Suffolk City,2022-2023,Accredited,0,False
300,Lakeland High,Suffolk City,2022-2023,Accredited,0,False
330,Mack Benn Jr. Elementary,Suffolk City,2022-2023,Accredited with Conditions,0,False
220,Nansemond Parkway Elementary,Suffolk City,2022-2023,Accredited,0,False
240,Nansemond River High,Suffolk City,2022-2023,Accredited,0,False
391,Northern Shores Elementary,Suffolk City,2022-2023,Accredited,0,False
70,Oakland Elementary,Suffolk City,2022-2023,Accredited,0,False
47,Southwestern Elementary,Suffolk City,2022-2023,Accredited,0,False
30,Luther P. Jackson Middle,Surry County,2022-2023,Accredited,0,False
10,Surry County High,Surry County,2022-2023,Accredited,0,False
20,Surry Elementary,Surry County,2022-2023,Accredited,0,False
483,Sussex Central Elementary,Sussex County,2022-2023,Accredited,0,False
340,Sussex Central High,Sussex County,2022-2023,Accredited,0,False
482,Sussex Central Middle,Sussex County,2022-2023,Accredited,0,False
1020,Abb's Valley-Boissevain Elementary,Tazewell County,2022-2023,Accredited,0,False
830,Cedar Bluff Elementary,Tazewell County,2022-2023,Accredited,0,False
750,Dudley Primary,Tazewell County,2022-2023,Accredited,0,False
940,Graham High,Tazewell County,2022-2023,Accredited,0,False
960,Graham Intermediate,Tazewell County,2022-2023,Accredited,0,False
10,Graham Middle,Tazewell County,2022-2023,Accredited,0,False
822,Richlands Elementary,Tazewell County,2022-2023,Accredited,0,False
821,Richlands High,Tazewell County,2022-2023,Accredited,0,False
823,Richlands Middle,Tazewell County,2022-2023,Accredited,0,False
890,Tazewell High,Tazewell County,2022-2023,Accredited,0,False
450,Tazewell Intermediate,Tazewell County,2022-2023,Accredited,0,False
100,Tazewell Middle,Tazewell County,2022-2023,Accredited,0,False
1030,Tazewell Primary,Tazewell County,2022-2023,Accredited,0,False
590,Alanton Elementary,Virginia Beach City,2022-2023,Accredited,0,False
550,Arrowhead Elementary,Virginia Beach City,2022-2023,Accredited,0,False
115,Bayside 6th Grade Campus,Virginia Beach City,2022-2023,Accredited,0,False
280,Bayside Elementary,Virginia Beach City,2022-2023,Accredited,0,False
530,Bayside High,Virginia Beach City,2022-2023,Accredited,0,False
700,Bayside Middle,Virginia Beach City,2022-2023,Accredited,0,False
60,Birdneck Elementary,Virginia Beach City,2022-2023,Accredited,0,False
790,Brandon Middle,Virginia Beach City,2022-2023,Accredited,0,False
630,Brookwood Elementary,Virginia Beach City,2022-2023,Accredited,0,False
40,Centerville Elementary,Virginia Beach City,2022-2023,Accredited,0,False
990,Christopher Farms Elementary,Virginia Beach City,2022-2023,Accredited,0,False
720,College Park Elementary,Virginia Beach City,2022-2023,Accredited,0,False
1041,Corporate Landing Elementary,Virginia Beach City,2022-2023,Accredited,0,False
980,Corporate Landing Middle,Virginia Beach City,2022-2023,Accredited,0,False
230,Creeds Elementary,Virginia Beach City,2022-2023,Accredited,0,False
106,Diamond Springs Elementary,Virginia Beach City,2022-2023,Accredited,0,False
780,Fairfield Elementary,Virginia Beach City,2022-2023,Accredited,0,False
610,First Colonial High,Virginia Beach City,2022-2023,Accredited,0,False
440,Floyd Kellam High,Virginia Beach City,2022-2023,Accredited,0,False
30,Frank W. Cox High,Virginia Beach City,2022-2023,Accredited,0,False
870,Glenwood Elementary,Virginia Beach City,2022-2023,Accredited,0,False
430,Great Neck Middle,Virginia Beach City,2022-2023,Accredited,0,False
1050,Green Run Collegiate,Virginia Beach City,2022-2023,Accredited,0,False
770,Green Run Elementary,Virginia Beach City,2022-2023,Accredited,0,False
10,Green Run High,Virginia Beach City,2022-2023,Accredited,0,False
540,Hermitage Elementary,Virginia Beach City,2022-2023,Accredited,0,False
600,Holland Elementary,Virginia Beach City,2022-2023,Accredited,0,False
740,Independence Middle,Virginia Beach City,2022-2023,Accredited,0,False
800,Indian Lakes Elementary,Virginia Beach City,2022-2023,Accredited,0,False
360,John B. Dey Elementary,Virginia Beach City,2022-2023,Accredited,0,False
450,Kempsville Elementary,Virginia Beach City,2022-2023,Accredited,0,False
620,Kempsville High,Virginia Beach City,2022-2023,Accredited,0,False
410,Kempsville Meadows Elementary,Virginia Beach City,2022-2023,Accredited,0,False
690,Kempsville Middle,Virginia Beach City,2022-2023,Accredited,0,False
420,King's Grant Elementary,Virginia Beach City,2022-2023,Accredited,0,False
580,Kingston Elementary,Virginia Beach City,2022-2023,Accredited,0,False
932,Landstown Elementary,Virginia Beach City,2022-2023,Accredited,0,False
1030,Landstown High,Virginia Beach City,2022-2023,Accredited,0,False
931,Landstown Middle,Virginia Beach City,2022-2023,Accredited,0,False
970,Larkspur Middle,Virginia Beach City,2022-2023,Accredited,0,False
330,Linkhorn Park Elementary,Virginia Beach City,2022-2023,Accredited,0,False
460,Luxford Elementary,Virginia Beach City,2022-2023,Accredited,0,False
520,Lynnhaven Elementary,Virginia Beach City,2022-2023,Accredited,0,False
730,Lynnhaven Middle,Virginia Beach City,2022-2023,Accredited,0,False
500,Malibu Elementary,Virginia Beach City,2022-2023,Accredited,0,False
1020,New Castle Elementary,Virginia Beach City,2022-2023,Accredited,0,False
710,Newtown Elementary,Virginia Beach City,2022-2023,Accredited,0,False
760,North Landing Elementary,Virginia Beach City,2022-2023,Accredited,0,False
880,Ocean Lakes Elementary,Virginia Beach City,2022-2023,Accredited,0,False
960,Ocean Lakes High,Virginia Beach City,2022-2023,Accredited,0,False
80,Old Donation School,Virginia Beach City,2022-2023,Accredited,0,False
820,Parkway Elementary,Virginia Beach City,2022-2023,Accredited,0,False
490,Pembroke Elementary,Virginia Beach City,2022-2023,Accredited,0,False
660,Pembroke Meadows Elementary,Virginia Beach City,2022-2023,Accredited,0,False
640,Plaza Middle,Virginia Beach City,2022-2023,Accredited,0,False
680,Point O' View Elementary,Virginia Beach City,2022-2023,Accredited,0,False
340,Princess Anne Elementary,Virginia Beach City,2022-2023,Accredited,0,False
321,Princess Anne High,Virginia Beach City,2022-2023,Accredited,0,False
750,Princess Anne Middle,Virginia Beach City,2022-2023,Accredited,0,False
692,Providence Elementary,Virginia Beach City,2022-2023,Accredited,0,False
900,Red Mill Elementary,Virginia Beach City,2022-2023,Accredited,0,False
