#ASSMT_CD,HIGHEST_RECENT_IND,LONG_SCHOOL_YEAR,SCHOOL_DSTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,SUBGRP_DESC,TEST_CMPNT_TYP_CD,NATIONAL_NUM_TESTED_CNT,STATE_NUM_TESTED_CNT,DSTRCT_NUM_TESTED_CNT,INSTN_NUM_TESTED_CNT,NATIONAL_AVG_SCORE_VAL,STATE_AVG_SCORE_VAL,DSTRCT_AVG_SCORE_VAL,INSTN_AVG_SCORE_VAL
"SAT","Highest","2023-24","646","Dooly County","0182","Dooly County High School","All Students","Reading Test  Score - New","1973891.","30895","TFS","TFS","N/A","272.2","TFS","TFS"
"SAT","Highest","2023-24","646","Dooly County","0182","Dooly County High School","All Students","WritLang Test  Score - New","1973891.","30900","TFS","TFS","N/A","266","TFS","TFS"
"SAT","Highest","2023-24","647","Dougherty County","1058","Monroe High School","All Students","Combined Test Score","1973891.","32979","96.3","TFS","505","1043.6","887.6","TFS"
"SAT","Highest","2023-24","647","Dougherty County","1058","Monroe High School","All Students","Math Section Score - New","1973891.","37143","109","TFS","505","505.4","427.7","TFS"
"SAT","Highest","2023-24","647","Dougherty County","1058","Monroe High School","All Students","Reading Test  Score - New","1973891.","30895","90","TFS","N/A","272.2","234.7","TFS"
"SAT","Highest","2023-24","647","Dougherty County","1058","Monroe High School","All Students","WritLang Test  Score - New","1973891.","30900","90","TFS","N/A","266","225.2","TFS"
"SAT","Highest","2023-24","647","Dougherty County","2052","Dougherty Comprehensive High School","All Students","Combined Test Score","1973891.","32979","96.3","54","505","1043.6","887.6","855.3"
"SAT","Highest","2023-24","647","Dougherty County","2052","Dougherty Comprehensive High School","All Students","Math Section Score - New","1973891.","37143","109","58","505","505.4","427.7","413.8"
"SAT","Highest","2023-24","647","Dougherty County","2052","Dougherty Comprehensive High School","All Students","Reading Test  Score - New","1973891.","30895","90","52","N/A","272.2","234.7","223.7"
"SAT","Highest","2023-24","647","Dougherty County","2052","Dougherty Comprehensive High School","All Students","WritLang Test  Score - New","1973891.","30900","90","52","N/A","266","225.2","217.9"
"SAT","Highest","2023-24","647","Dougherty County","4062","Westover High School","All Students","Combined Test Score","1973891.","32979","96.3","38.7","505","1043.6","887.6","937.5"
"SAT","Highest","2023-24","647","Dougherty County","4062","Westover High School","All Students","Math Section Score - New","1973891.","37143","109","46","505","505.4","427.7","447"
"SAT","Highest","2023-24","647","Dougherty County","4062","Westover High School","All Students","Reading Test  Score - New","1973891.","30895","90","35","N/A","272.2","234.7","251.7"
"SAT","Highest","2023-24","647","Dougherty County","4062","Westover High School","All Students","WritLang Test  Score - New","1973891.","30900","90","35","N/A","266","225.2","238.9"
"SAT","Highest","2023-24","648","Douglas County","0100","Chapel Hill High School","All Students","Combined Test Score","1973891.","32979","672","135","505","1043.6","972.2","985"
"SAT","Highest","2023-24","648","Douglas County","0100","Chapel Hill High School","All Students","Essay Analysis Score - New","250976.0","33","TFS","TFS","3","3.5","TFS","TFS"
"SAT","Highest","2023-24","648","Douglas County","0100","Chapel Hill High School","All Students","Essay Reading Score - New","250976.0","33","TFS","TFS","4","4.5","TFS","TFS"
"SAT","Highest","2023-24","648","Douglas County","0100","Chapel Hill High School","All Students","Essay Total","250976.0","33","TFS","TFS","5","13.3","TFS","TFS"
"SAT","Highest","2023-24","648","Douglas County","0100","Chapel Hill High School","All Students","Essay Writing Score - New","250976.0","33","TFS","TFS","5","5.4","TFS","TFS"
"SAT","Highest","2023-24","648","Douglas County","0100","Chapel Hill High School","All Students","Math Section Score - New","1973891.","37143","738","151","505","505.4","465.2","470.5"
"SAT","Highest","2023-24","648","Douglas County","0100","Chapel Hill High School","All Students","Reading Test  Score - New","1973891.","30895","639","127","N/A","272.2","257.1","261.3"
"SAT","Highest","2023-24","648","Douglas County","0100","Chapel Hill High School","All Students","WritLang Test  Score - New","1973891.","30900","639","127","N/A","266","250","253.2"
"SAT","Highest","2023-24","648","Douglas County","0175","Lithia Springs Comprehensive High School","All Students","Combined Test Score","1973891.","32979","672","96.7","505","1043.6","972.2","933.8"
"SAT","Highest","2023-24","648","Douglas County","0175","Lithia Springs Comprehensive High School","All Students","Essay Analysis Score - New","250976.0","33","TFS","TFS","3","3.5","TFS","TFS"
"SAT","Highest","2023-24","648","Douglas County","0175","Lithia Springs Comprehensive High School","All Students","Essay Reading Score - New","250976.0","33","TFS","TFS","4","4.5","TFS","TFS"
"SAT","Highest","2023-24","648","Douglas County","0175","Lithia Springs Comprehensive High School","All Students","Essay Total","250976.0","33","TFS","TFS","5","13.3","TFS","TFS"
"SAT","Highest","2023-24","648","Douglas County","0175","Lithia Springs Comprehensive High School","All Students","Essay Writing Score - New","250976.0","33","TFS","TFS","5","5.4","TFS","TFS"
"SAT","Highest","2023-24","648","Douglas County","0175","Lithia Springs Comprehensive High School","All Students","Math Section Score - New","1973891.","37143","738","108","505","505.4","465.2","451.5"
"SAT","Highest","2023-24","648","Douglas County","0175","Lithia Springs Comprehensive High School","All Students","Reading Test  Score - New","1973891.","30895","639","91","N/A","272.2","257.1","244.2"
"SAT","Highest","2023-24","648","Douglas County","0175","Lithia Springs Comprehensive High School","All Students","WritLang Test  Score - New","1973891.","30900","639","91","N/A","266","250","238.1"
"SAT","Highest","2023-24","648","Douglas County","0187","Alexander High School","All Students","Combined Test Score","1973891.","32979","672","115","505","1043.6","972.2","1027.3"
"SAT","Highest","2023-24","648","Douglas County","0187","Alexander High School","All Students","Math Section Score - New","1973891.","37143","738","125","505","505.4","465.2","487.8"
"SAT","Highest","2023-24","648","Douglas County","0187","Alexander High School","All Students","Reading Test  Score - New","1973891.","30895","639","110","N/A","272.2","257.1","272.7"
"SAT","Highest","2023-24","648","Douglas County","0187","Alexander High School","All Students","WritLang Test  Score - New","1973891.","30900","639","110","N/A","266","250","266.8"
"SAT","Highest","2023-24","648","Douglas County","0212","New Manchester High School","All Students","Combined Test Score","1973891.","32979","672","180","505","1043.6","972.2","924.6"
"SAT","Highest","2023-24","648","Douglas County","0212","New Manchester High School","All Students","Math Section Score - New","1973891.","37143","738","190","505","505.4","465.2","437.4"
"SAT","Highest","2023-24","648","Douglas County","0212","New Manchester High School","All Students","Reading Test  Score - New","1973891.","30895","639","175","N/A","272.2","257.1","246.2"
"SAT","Highest","2023-24","648","Douglas County","0212","New Manchester High School","All Students","WritLang Test  Score - New","1973891.","30900","639","175","N/A","266","250","241"
"SAT","Highest","2023-24","648","Douglas County","4050","Douglas County High School","All Students","Combined Test Score","1973891.","32979","672","145.3","505","1043.6","972.2","1000.2"
"SAT","Highest","2023-24","648","Douglas County","4050","Douglas County High School","All Students","Math Section Score - New","1973891.","37143","738","164","505","505.4","465.2","484.3"
"SAT","Highest","2023-24","648","Douglas County","4050","Douglas County High School","All Students","Reading Test  Score - New","1973891.","30895","639","136","N/A","272.2","257.1","263.2"
"SAT","Highest","2023-24","648","Douglas County","4050","Douglas County High School","All Students","WritLang Test  Score - New","1973891.","30900","639","136","N/A","266","250","252.7"
"SAT","Highest","2023-24","649","Early County","2050","Early County High School","All Students","Combined Test Score","1973891.","32979","33","33","505","1043.6","909.3","909.3"
"SAT","Highest","2023-24","649","Early County","2050","Early County High School","All Students","Essay Analysis Score - New","250976.0","33","TFS","TFS","3","3.5","TFS","TFS"
"SAT","Highest","2023-24","649","Early County","2050","Early County High School","All Students","Essay Reading Score - New","250976.0","33","TFS","TFS","4","4.5","TFS","TFS"
"SAT","Highest","2023-24","649","Early County","2050","Early County High School","All Students","Essay Total","250976.0","33","TFS","TFS","5","13.3","TFS","TFS"
"SAT","Highest","2023-24","649","Early County","2050","Early County High School","All Students","Essay Writing Score - New","250976.0","33","TFS","TFS","5","5.4","TFS","TFS"
"SAT","Highest","2023-24","649","Early County","2050","Early County High School","All Students","Math Section Score - New","1973891.","37143","43","43","505","505.4","426","426"
"SAT","Highest","2023-24","649","Early County","2050","Early County High School","All Students","Reading Test  Score - New","1973891.","30895","28","28","N/A","272.2","245.4","245.4"
"SAT","Highest","2023-24","649","Early County","2050","Early County High School","All Students","WritLang Test  Score - New","1973891.","30900","28","28","N/A","266","237.9","237.9"
"SAT","Highest","2023-24","650","Echols County","1050","Echols County High School","All Students","Combined Test Score","1973891.","32979","13","13","505","1043.6","922.4","922.4"
"SAT","Highest","2023-24","650","Echols County","1050","Echols County High School","All Students","Math Section Score - New","1973891.","37143","17","17","505","505.4","440.6","440.6"
"SAT","Highest","2023-24","650","Echols County","1050","Echols County High School","All Students","Reading Test  Score - New","1973891.","30895","11","11","N/A","272.2","240.9","240.9"
"SAT","Highest","2023-24","650","Echols County","1050","Echols County High School","All Students","WritLang Test  Score - New","1973891.","30900","11","11","N/A","266","240.9","240.9"
"SAT","Highest","2023-24","651","Effingham County","0197","South Effingham High School","All Students","Combined Test Score","1973891.","32979","225.3","123.7","505","1043.6","1063.9","1079.3"
"SAT","Highest","2023-24","651","Effingham County","0197","South Effingham High School","All Students","Math Section Score - New","1973891.","37143","258","139","505","505.4","519.9","526.3"
"SAT","Highest","2023-24","651","Effingham County","0197","South Effingham High School","All Students","Reading Test  Score - New","1973891.","30895","209","116","N/A","272.2","277.4","282.6"
"SAT","Highest","2023-24","651","Effingham County","0197","South Effingham High School","All Students","WritLang Test  Score - New","1973891.","30900","209","116","N/A","266","266.7","270.3"
"SAT","Highest","2023-24","651","Effingham County","0390","Effingham County High School","All Students","Combined Test Score","1973891.","32979","225.3","101.7","505","1043.6","1063.9","1045.3"
"SAT","Highest","2023-24","651","Effingham County","0390","Effingham County High School","All Students","Essay Analysis Score - New","250976.0","33","TFS","TFS","3","3.5","TFS","TFS"
"SAT","Highest","2023-24","651","Effingham County","0390","Effingham County High School","All Students","Essay Reading Score - New","250976.0","33","TFS","TFS","4","4.5","TFS","TFS"
"SAT","Highest","2023-24","651","Effingham County","0390","Effingham County High School","All Students","Essay Total","250976.0","33","TFS","TFS","5","13.3","TFS","TFS"
"SAT","Highest","2023-24","651","Effingham County","0390","Effingham County High School","All Students","Essay Writing Score - New","250976.0","33","TFS","TFS","5","5.4","TFS","TFS"
"SAT","Highest","2023-24","651","Effingham County","0390","Effingham County High School","All Students","Math Section Score - New","1973891.","37143","258","119","505","505.4","519.9","512.4"
"SAT","Highest","2023-24","651","Effingham County","0390","Effingham County High School","All Students","Reading Test  Score - New","1973891.","30895","209","93","N/A","272.2","277.4","270.9"
"SAT","Highest","2023-24","651","Effingham County","0390","Effingham County High School","All Students","WritLang Test  Score - New","1973891.","30900","209","93","N/A","266","266.7","262"
"SAT","Highest","2023-24","652","Elbert County","0176","Elbert County High School","All Students","Combined Test Score","1973891.","32979","39.3","39.3","505","1043.6","969.2","969.2"
"SAT","Highest","2023-24","652","Elbert County","0176","Elbert County High School","All Students","Math Section Score - New","1973891.","37143","44","44","505","505.4","459.8","459.8"
